Pdolic, Ohasta, Site055, 1.0
Etorym, Ovimin, Site121, 1.0
Atymbe, Oelaea, Site022, 1.0
Pcynip, Eweiff, Site142, 1.0
Chalci, Ovaria, Site172, 1.0
Sal6, Oadaph, Site036, 1.0
Eacicu, Oarcti, Site074, 1.0
Celong, Hleuco, Site018, 1.0
Chalci, Elappc, Site090, 1.0
Sal31, Hangli, Site041, 1.0
Etorym, Ovimin, Site157, 1.0
Sal18, Ogalla, Site048, 1.0
Amorri, Ovesic, Site060, 1.0
Chalci, Halien, Site116, 1.0
Ireuni, Hpolit, Site291, 1.0
Eacicu, Ovimin, Site121, 1.0
Ccruxx, Obridg, Site224, 1.0
Sal10, Ovimin, Site001, 1.0
Adelog, Hischn, Site020, 1.0
Etoxon, Oproxi, Site125, 1.0
Ccruxx, Otrian, Site222, 1.0
Binter, Obridg, Site224, 1.0
Sal7, Omacul, Site025, 1.0
Chalci, Oproxi, Site254, 1.0
Sal6, Oadaph, Site106, 1.0
Ilappo, Okriec, Site067, 1.0
Adelog, Hangli, Site126, 1.0
Sal9, Hpruss, Site310, 1.0
Sal18, Hanoma, Site269, 1.0
Sal3, Emyrsi, Site163, 1.0
Sal25, Halien, Site325, 1.0
Sal18, Hleuco, Site359, 1.0
Pdolic, Ovaria, Site081, 1.0
Enobbe, Emucro, Site140, 1.0
Hruber, Omacul, Site027, 1.0
Sal17, Onival, Site276, 1.0
Pdolic, Ofoeti, Site193, 1.0
Broman, Ohasta, Site110, 1.0
Celong, Hplicd, Site252, 1.0
Sal39, Hangli, Site190, 1.0
Celong, Hplicd, Site109, 1.0
Eacicu, Osamol, Site155, 1.0
Sal17, Onival, Site052, 1.0
Ireuni, Hpruss, Site310, 1.0
Sal14, Elappo, Site053, 1.0
Pnemat, Oproxi, Site061, 1.0
Broman, Olappo, Site046, 1.0
Ichnin, Osamol, Site071, 1.0
Etorym, Ocolla, Site008, 1.0
Broman, Olappl, Site090, 1.0
Sal14, Elappc, Site091, 1.0
Sal16, Hnudip, Site353, 1.0
Ealbit, Ovimin, Site041, 1.0
Sal31, Hangli, Site326, 1.0
Sal16, Hnudip, Site286, 1.0
Pponta, Oarcti, Site015, 1.0
Sal21, Opprox, Site295, 1.0
Sal3, Ovaria, Site191, 1.0
Hruber, Obridg, Site153, 1.0
Enobbe, Elappc, Site046, 1.0
Sal14, Hacuti, Site214, 1.0
Sal14, Olappo, Site091, 1.0
Pnemat, Oproxi, Site241, 1.0
Eurozo, Oproxi, Site190, 1.0
Chalci, Oobscu, Site220, 1.0
Enobbe, Emucro, Site019, 1.0
Cvitta, Oelaea, Site022, 1.0
Ealbit, Obridg, Site041, 1.0
Mesole, Ovaria, Site192, 1.0
Sal2, Hpscho, Site255, 1.0
Ccruxx, Ovimin, Site007, 1.0
Bbrevi, Oproxi, Site014, 1.0
Etorym, Ospset, Site143, 1.0
Celong, Hischn, Site005, 1.0
Sal9, Opedun, Site007, 1.0
Svesic, Ofoeti, Site193, 1.0
Sal10, Ovimin, Site319, 1.0
Eacicu, Ovaria, Site045, 1.0
Eacicu, Oglabr, Site143, 1.0
Ppumil, Hangli, Site190, 1.0
Apusil, Hleuca, Site317, 1.0
Epygma, Oarcti, Site043, 1.0
Chalci, Ehasta, Site027, 1.0
Chalci, Onival, Site024, 1.0
Smorle, Hpolit, Site255, 1.0
Broman, Ofoeti, Site194, 1.0
Acubic, Osamol, Site053, 1.0
Celong, Hleuca, Site009, 1.0
Chalci, Emyrti, Site159, 1.0
Pdolic, Omonti, Site100, 1.0
Espone, Hangli, Site126, 1.0
Epygma, Onival, Site042, 1.0
Eurozo, Eweiff, Site142, 1.0
Srenov, Hscapr, Site143, 1.0
Sal14, Hplicl, Site047, 1.0
Sal9, Hpruss, Site007, 1.0
Atroch, Htuber, Site071, 1.0
Pponta, Evenus, Site152, 1.0
Pponta, Oretus, Site028, 1.0
Sal2, Hpscho, Site221, 1.0
Sal14, Elappc, Site048, 1.0
Bracin, Ovesic, Site060, 1.0
Chalci, Ovaria, Site033, 1.0
Ccruxx, Oelaea, Site022, 1.0
Pdolic, Epurpu, Site108, 1.0
Acubic, Osamol, Site046, 1.0
Chalci, Omyrsi, Site075, 1.0
Bracin, Ovaria, Site004, 1.0
Sal9, Hleuca, Site332, 1.0
Celong, Hplicg, Site354, 1.0
Sal3, Ovaria, Site078, 1.0
Peuura, Ehasta, Site020, 1.0
Svesic, Ocolla, Site097, 1.0
Sal14, Elappo, Site083, 1.0
Broman, Ofoeti, Site020, 1.0
Chalci, Eboreo, Site046, 1.0
Sal18, Hscapr, Site144, 1.0
Etoxon, Opedun, Site060, 1.0
Hruber, Oretic, Site195, 1.0
Celong, Hleuca, Site293, 1.0
Celong, Hsglau, Site043, 1.0
Ccruxx, Ovimin, Site006, 1.0
Bkopel, Opprox, Site295, 1.0
Sal25, Emucro, Site181, 1.0
Chalci, Elappo, Site074, 1.0
Lflexi, Onival, Site052, 1.0
Sal25, Halien, Site259, 1.0
Strico, Hischn, Site005, 1.0
Chalci, Esubge, Site006, 1.0
Ccruxx, Oproxi, Site186, 1.0
Sal17, Eboreo, Site091, 1.0
Chalci, Ovimin, Site156, 1.0
Chalci, Obridg, Site064, 1.0
Ichnin, Emyrsi, Site101, 1.0
Enobbe, Eaurit, Site183, 1.0
Celong, Hspira, Site262, 1.0
Sal18, Hanoma, Site270, 1.0
Bracin, Hpolit, Site191, 1.0
Eacicu, Ovimin, Site125, 1.0
Pponta, Ohasta, Site051, 1.0
Pponta, Oherba, Site076, 1.0
Slappo, Odolic, Site016, 1.0
Broman, Egemmh, Site107, 1.0
Ccruxx, Oproxi, Site062, 1.0
Ilappo, Oarcti, Site077, 1.0
Pdolic, Evenus, Site088, 1.0
Sal25, Emucro, Site140, 1.0
Celong, Hpolit, Site323, 1.0
Chalci, Omonti, Site002, 1.0
Broman, Odolic, Site053, 1.0
Strico, Hpolit, Site170, 1.0
Ichnin, Heryth, Site333, 1.0
Ichnin, Oretus, Site002, 1.0
Eacicu, Omacul, Site025, 1.0
Ichnin, Elappc, Site016, 1.0
Sal17, Eboreo, Site052, 1.0
Etorym, Onival, Site055, 1.0
Chalci, Eboreo, Site085, 1.0
Sal2, Hspira, Site253, 1.0
Eacicu, Ovaria, Site075, 1.0
Eacicu, Ovimin, Site103, 1.0
Chalci, Ovimin, Site081, 1.0
Etorym, Ocolla, Site094, 1.0
Chalci, Ovaria, Site064, 1.0
Celong, Halien, Site116, 1.0
Bracin, Okriec, Site243, 1.0
Sal21, Opprox, Site294, 1.0
Smorle, Hplicl, Site349, 1.0
Sal14, Elappo, Site047, 1.0
Chalci, Olappl, Site015, 1.0
Sal17, Eboreo, Site161, 1.0
Chalci, Hangli, Site136, 1.0
Bracin, Olappo, Site078, 1.0
Pponta, Oglauc, Site145, 1.0
Svesic, Obridg, Site120, 1.0
Chalci, Obella, Site141, 1.0
Pdolic, Ogalla, Site041, 1.0
Pdolic, Onigri, Site256, 1.0
Bracin, Opustu, Site274, 1.0
Pponta, Oretic, Site028, 1.0
Sal27, Oglabr, Site286, 1.0
Bracin, Obrevi, Site192, 1.0
Peuura, Eweiff, Site287, 1.0
Sal9, Hleuca, Site301, 1.0
Celong, Hpruss, Site233, 1.0
Sal12, Hoblit, Site320, 1.0
Pdolic, Oadaph, Site102, 1.0
Sal14, Olappo, Site047, 1.0
Pdolic, Ocolla, Site095, 1.0
Svesic, Odolic, Site055, 1.0
Sal18, Hanoma, Site336, 1.0
Ichnin, Hcarin, Site151, 1.0
Bkopel, Oretic, Site229, 1.0
Sal9, Hpruss, Site333, 1.0
Claevi, Olappl, Site085, 1.0
Sal10, Ovimin, Site157, 1.0
Sal9, Opedun, Site247, 1.0
Ccruxx, Opedun, Site196, 1.0
Chalci, Opedun, Site196, 1.0
Sal10, Ovimin, Site244, 1.0
Sal11, Oproxi, Site038, 1.0
Csalic, Opedun, Site224, 1.0
Sal10, Epurpu, Site299, 1.0
Sal10, Ovimin, Site034, 1.0
Acubic, Olappo, Site043, 1.0
Etorym, Ovimin, Site021, 1.0
Eacicu, Ovaria, Site017, 1.0
Ichnin, Hangli, Site009, 1.0
Pdolic, Onigri, Site005, 1.0
Sal3, Hischn, Site353, 1.0
Sal10, Ovimin, Site039, 1.0
Pdolic, Ovesic, Site036, 1.0
Pponta, Oglauc, Site016, 1.0
Enobbe, Eaurit, Site181, 1.0
Sal5, Ohasta, Site151, 1.0
Ccruxx, Oproxi, Site242, 1.0
Hruber, Onigri, Site236, 1.0
Ichnin, Hleuca, Site273, 1.0
Sal10, Hpolit, Site300, 1.0
Sal5, Ehasta, Site027, 1.0
Sal14, Hplicl, Site090, 1.0
Etoxon, Obridg, Site259, 1.0
Sal3, Ovaria, Site082, 1.0
Llugen, Oobscu, Site199, 1.0
Sal25, Heryth, Site333, 1.0
Ichnin, Elanat, Site286, 1.0
Adelog, Hplicg, Site005, 1.0
Sal14, Olappo, Site053, 1.0
Chalci, Ohasta, Site036, 1.0
Celong, Odolic, Site053, 1.0
Hruber, Onigri, Site004, 1.0
Pdolic, Otrian, Site116, 1.0
Sal5, Ehasta, Site051, 1.0
Celong, Hanoma, Site318, 1.0
Chalci, Etesta, Site320, 1.0
Ichnin, Oherba, Site076, 1.0
Sal6, Hplicd, Site093, 1.0
Sal25, Obella, Site139, 1.0
Chalci, Hleuco, Site144, 1.0
Pdolic, Ehasta, Site027, 1.0
Pponta, Oherba, Site047, 1.0
Chalci, Etesta, Site197, 1.0
Sal10, Ovimin, Site188, 1.0
Sal16, Odolic, Site055, 1.0
Eacicu, Oglabr, Site046, 1.0
Chalci, Eaurit, Site183, 1.0
Sal11, Hoblit, Site186, 1.0
Chalci, Ogalla, Site057, 1.0
Sal18, Hanoma, Site347, 1.0
Lflexi, Omyrsi, Site015, 1.0
Sal1, Okriec, Site243, 1.0
Pdolic, Oretus, Site002, 1.0
Enobbe, Eweiff, Site150, 1.0
Eacicu, Oglabr, Site286, 1.0
Pdolic, Oproxi, Site249, 1.0
Sal4, Ofoeti, Site027, 1.0
Celong, Odolic, Site047, 1.0
Chalci, Eaurit, Site169, 1.0
Sal25, Halien, Site018, 1.0
Pcynip, Ocolla, Site095, 1.0
Chalci, Obrevi, Site194, 1.0
Sal10, Ovesic, Site296, 1.0
Epygma, Oviril, Site041, 1.0
Chalci, Olappl, Site047, 1.0
Eacicu, Omyrsi, Site015, 1.0
Esalic, Eelaea, Site111, 1.0
Ccruxx, Oadaph, Site096, 1.0
Chalci, Obridg, Site098, 1.0
Peuura, Egemmf, Site192, 1.0
Bracin, Ohasta, Site024, 1.0
Sal3, Ovaria, Site071, 1.0
Chalci, Obridg, Site002, 1.0
Pcynip, Ohasta, Site137, 1.0
Pdolic, Olappl, Site085, 1.0
Chalci, Omonti, Site100, 1.0
Sal31, Hangli, Site126, 1.0
Sal9, Eciner, Site297, 1.0
Ilappo, Ovimin, Site006, 1.0
Chalci, Ovaria, Site071, 1.0
Sal25, Heryth, Site366, 1.0
Pnemat, Oproxi, Site190, 1.0
Ccruxx, Ocolla, Site008, 1.0
Sal4, Egemmf, Site028, 1.0
Svesic, Ovesic, Site060, 1.0
Adelog, Hspira, Site219, 1.0
Chalci, Emyrti, Site144, 1.0
Bracin, Ovimin, Site185, 1.0
Sal10, Hpolit, Site323, 1.0
Sal9, Obridg, Site224, 1.0
Sal3, Ovaria, Site064, 1.0
Pnemat, Obridg, Site098, 1.0
Sal4, Oobscu, Site002, 1.0
Chalci, Ephyli, Site055, 1.0
Ealbit, Ovimin, Site189, 1.0
Ichnin, Hcarin, Site005, 1.0
Sal1, Eelaea, Site111, 1.0
Sal3, Onigri, Site017, 1.0
Celong, Ospset, Site143, 1.0
Ilappo, Ovimin, Site060, 1.0
Peuura, Emyrti, Site083, 1.0
Hruber, Ohasta, Site005, 1.0
Sal17, Hplicg, Site355, 1.0
Ccruxx, Oproxi, Site254, 1.0
Sal10, Ovimin, Site185, 1.0
Sal25, Emucro, Site139, 1.0
Chalci, Eboreo, Site053, 1.0
Sal12, Oproxi, Site332, 1.0
Celong, Hanoma, Site361, 1.0
Chalci, Osamol, Site143, 1.0
Ichnin, Elappo, Site047, 1.0
Sal9, Hleuca, Site305, 1.0
Sal9, Hpruss, Site305, 1.0
Sal5, Ehasta, Site005, 1.0
Bracin, Hanoma, Site362, 1.0
Ilappo, Ovimin, Site007, 1.0
Sal3, Ovaria, Site153, 1.0
Sal23, Oretic, Site046, 1.0
Sal2, Hspira, Site080, 1.0
Sal6, Edaphn, Site093, 1.0
Bpicti, Ovesic, Site188, 1.0
Ichnin, Obrevi, Site194, 1.0
Ppumil, Hpurpu, Site254, 1.0
Apusil, Hspira, Site005, 1.0
Eacicu, Osamol, Site078, 1.0
Enobbe, Eaurit, Site167, 1.0
Sal3, Hischn, Site373, 1.0
Chalci, Oretic, Site055, 1.0
Chalci, Ovaria, Site075, 1.0
Ccruxx, Obridg, Site153, 1.0
Aacumi, Epurpu, Site024, 1.0
Sal25, Emucro, Site030, 1.0
Ccruxx, Oadaph, Site036, 1.0
Enobbe, Ehasta, Site151, 1.0
Ichnin, Hpolit, Site260, 1.0
Chalci, Oglabr, Site042, 1.0
Bepitr, Obella, Site059, 1.0
Chalci, Obridg, Site041, 1.0
Ichnin, Omonti, Site100, 1.0
Sal18, Ogalla, Site098, 1.0
Celong, Hleuca, Site130, 1.0
Pdolic, Oobscu, Site171, 1.0
Pponta, Elappo, Site047, 1.0
Bracin, Oproxi, Site190, 1.0
Torymu, Eweiff, Site233, 1.0
Sal8, Onival, Site034, 1.0
Eacicu, Ocolla, Site008, 1.0
Bracin, Hplicp, Site208, 1.0
Celong, Hischn, Site255, 1.0
Sal8, Onival, Site024, 1.0
Sal25, Emucro, Site164, 1.0
Hruber, Obrevi, Site192, 1.0
Lflexi, Ovaria, Site045, 1.0
Aacumi, Eappen, Site171, 1.0
Chalci, Oarcti, Site052, 1.0
Celong, Onigri, Site055, 1.0
Sal17, Onival, Site075, 1.0
Sal13, Eweiff, Site150, 1.0
Etorym, Osamol, Site053, 1.0
Chalci, Egemmf, Site100, 1.0
Sal17, Hsglau, Site356, 1.0
Celong, Hoblit, Site134, 1.0
Ichnin, Oobscu, Site100, 1.0
Chalci, Oproxi, Site125, 1.0
Llugen, Ofoeti, Site035, 1.0
Svesic, Ovaria, Site021, 1.0
Sal4, Ofoeti, Site110, 1.0
Sal31, Hangli, Site319, 1.0
Ilappo, Ovaria, Site045, 1.0
Ccruxx, Eelaea, Site112, 1.0
Sal25, Halien, Site311, 1.0
Sal17, Oglauc, Site046, 1.0
Apusil, Hischn, Site286, 1.0
Ichnin, Hacuti, Site274, 1.0
Sal9, Hleuca, Site304, 1.0
Sal2, Obridg, Site002, 1.0
Sal9, Obridg, Site247, 1.0
Svesic, Oproxi, Site014, 1.0
Sal11, Etesta, Site176, 1.0
Pponta, Olappl, Site050, 1.0
Broman, Ovaria, Site192, 1.0
Sal5, Ohasta, Site120, 1.0
Ccruxx, Ogalla, Site041, 1.0
Sal7, Omacul, Site034, 1.0
Sal14, Olappo, Site090, 1.0
Svesic, Ovesic, Site190, 1.0
Sal16, Ephyli, Site053, 1.0
Chalci, Emyrti, Site143, 1.0
Sal31, Esubge, Site006, 1.0
Aminim, Ovimin, Site191, 1.0
Esalic, Eweiff, Site009, 1.0
Sal7, Omacul, Site035, 1.0
Pdolic, Oherba, Site047, 1.0
Binter, Ovimin, Site189, 1.0
Eacicu, Osamol, Site015, 1.0
Sal10, Hpurpu, Site301, 1.0
Celong, Olappl, Site050, 1.0
Celong, Hspirh, Site028, 1.0
Sal18, Hleuco, Site333, 1.0
Sal12, Eatraa, Site178, 1.0
Sal18, Hleuco, Site270, 1.0
Celong, Hplicg, Site353, 1.0
Sal17, Hplicg, Site371, 1.0
Aminim, Obella, Site141, 1.0
Bkopel, Oherba, Site076, 1.0
Pdolic, Oobscu, Site110, 1.0
Sal1, Okriec, Site230, 1.0
Sal10, Oviril, Site041, 1.0
Sal3, Ovaria, Site001, 1.0
Pdolic, Obridg, Site088, 1.0
Celong, Hpurpu, Site323, 1.0
Etorym, Ovesic, Site001, 1.0
Eurozo, Oproxi, Site060, 1.0
Svesic, Ohasta, Site107, 1.0
Sal5, Ehasta, Site148, 1.0
Sal18, Hleuco, Site259, 1.0
Sal11, Oproxi, Site241, 1.0
Pdolic, Ovesic, Site021, 1.0
Sal10, Ovimin, Site006, 1.0
Apusil, Hpruss, Site312, 1.0
Sal3, Hischn, Site355, 1.0
Psauli, Obridg, Site041, 1.0
Chalci, Ovaria, Site077, 1.0
Aacumi, Eciner, Site297, 1.0
Ccruxx, Ovimin, Site117, 1.0
Celong, Hleuca, Site291, 1.0
Acubic, Onival, Site046, 1.0
Sal9, Obridg, Site233, 1.0
Ccruxx, Ovimin, Site070, 1.0
Ichnin, Ovesic, Site002, 1.0
Peuura, Ovesic, Site111, 1.0
Sal9, Eciner, Site205, 1.0
Acubic, Olappo, Site042, 1.0
Apusil, Hpruss, Site060, 1.0
Mesole, Obrevi, Site192, 1.0
Bbrevi, Oproxi, Site249, 1.0
Ccruxx, Ovesic, Site288, 1.0
Ccruxx, Oproxi, Site187, 1.0
Pponta, Oretus, Site195, 1.0
Sal3, Emyrsi, Site101, 1.0
Etoxon, Oadaph, Site036, 1.0
Sal25, Eaurit, Site181, 1.0
Pdolic, Omyrti, Site143, 1.0
Svesic, Onorve, Site050, 1.0
Pdolic, Ovimin, Site188, 1.0
Pnemat, Oproxi, Site013, 1.0
Broman, Oobscu, Site028, 1.0
Chalci, Obridg, Site065, 1.0
Adelog, Hleuca, Site318, 1.0
Sal1, Eelaea, Site099, 1.0
Eacicu, Ohasta, Site046, 1.0
Chalci, Ehasta, Site071, 1.0
Pponta, Obridg, Site048, 1.0
Adelog, Hspira, Site253, 1.0
Chalci, Ovaria, Site002, 1.0
Sal28, Oherba, Site058, 1.0
Broman, Oglabr, Site078, 1.0
Ilappo, Oadaph, Site104, 1.0
Sal10, Hpurpu, Site299, 1.0
Hruber, Ovesic, Site034, 1.0
Apusil, Hleuca, Site119, 1.0
Eacicu, Ovaria, Site035, 1.0
Ssubar, Hnudip, Site053, 1.0
Bracin, Obridg, Site002, 1.0
Ilappo, Ovaria, Site078, 1.0
Csalic, Enigri, Site188, 1.0
Sal14, Hacuti, Site211, 1.0
Sal6, Oadaph, Site245, 1.0
Eacicu, Onival, Site042, 1.0
Eacicu, Oadaph, Site036, 1.0
Pdolic, Oglabr, Site077, 1.0
Sal22, Obrevi, Site027, 1.0
Sal5, Ohasta, Site213, 1.0
Sal10, Hpolit, Site270, 1.0
Etorym, Onival, Site052, 1.0
Aminim, Evenus, Site141, 1.0
Svesic, Osamol, Site053, 1.0
Aminim, Ocolla, Site150, 1.0
Bimmut, Oproxi, Site190, 1.0
Eacicu, Opedun, Site224, 1.0
Svesic, Osamol, Site042, 1.0
Sal10, Hpolit, Site316, 1.0
Etorym, Okriec, Site067, 1.0
Sal17, Eboreo, Site216, 1.0
Sal20, Oobscu, Site171, 1.0
Bconju, Oproxi, Site187, 1.0
Bdisco, Obridg, Site041, 1.0
Hruber, Onival, Site024, 1.0
Sal26, Otrian, Site039, 1.0
Chalci, Olappo, Site043, 1.0
Bbrevi, Oproxi, Site011, 1.0
Sal2, Hspira, Site219, 1.0
Sal31, Hangli, Site187, 1.0
Smorle, Hplicg, Site107, 1.0
Celong, Heryth, Site116, 1.0
Svesic, Obridg, Site041, 1.0
Sal14, Elappc, Site016, 1.0
Celong, Hangli, Site319, 1.0
Pdolic, Oproxi, Site223, 1.0
Svesic, Oadaph, Site093, 1.0
Ealbit, Oproxi, Site186, 1.0
Apusil, Hacuti, Site091, 1.0
Ccruxx, Ovimin, Site039, 1.0
Sal25, Heryth, Site291, 1.0
Chalci, Ohasta, Site042, 1.0
Ilappo, Opedun, Site060, 1.0
Svesic, Onorve, Site160, 1.0
Apusil, Hleuco, Site018, 1.0
Chalci, Emyrsi, Site163, 1.0
Chalci, Emucro, Site169, 1.0
Chalci, Hplicg, Site347, 1.0
Celong, Hleuca, Site367, 1.0
Ilappo, Ovimin, Site041, 1.0
Sal15, Esmyrs, Site285, 1.0
Sal8, Hplicg, Site005, 1.0
Tspone, Ovesic, Site185, 1.0
Celong, Hsglau, Site353, 1.0
Svesic, Onigri, Site235, 1.0
Slappo, Ospeit, Site046, 1.0
Chalci, Oviril, Site289, 1.0
Sal24, Oretus, Site227, 1.0
Pponta, Ovaria, Site020, 1.0
Chalci, Oarcti, Site016, 1.0
Chalci, Ofoeti, Site002, 1.0
Pdolic, Ovaria, Site143, 1.0
Aacumi, Emucro, Site019, 1.0
Pdolic, Ovesic, Site185, 1.0
Pdolic, Ohasta, Site071, 1.0
Eacicu, Ovimin, Site188, 1.0
Svesic, Ofoeti, Site002, 1.0
Chalci, Ovaria, Site191, 1.0
Sal16, Odolic, Site015, 1.0
Strico, Hnudip, Site144, 1.0
Sal16, Odolic, Site053, 1.0
Etorym, Okriec, Site188, 1.0
Celong, Heryth, Site311, 1.0
Sal25, Emucro, Site019, 1.0
Acubic, Osamol, Site042, 1.0
Aminim, Edaphn, Site093, 1.0
Chalci, Ehasta, Site213, 1.0
Geliss, Obrevi, Site027, 1.0
Chalci, Ovaria, Site069, 1.0
Hruber, Obrevi, Site027, 1.0
Sal17, Eboreo, Site016, 1.0
Sal3, Hischn, Site354, 1.0
Etoxon, Opedun, Site041, 1.0
Chalci, Oglauc, Site044, 1.0
Etorym, Ovimin, Site070, 1.0
Chalci, Onigri, Site153, 1.0
Sal9, Obridg, Site006, 1.0
Eacicu, Oarcti, Site053, 1.0
Sal1, Eelaea, Site112, 1.0
Bepitr, Okriec, Site188, 1.0
Chalci, Ovimin, Site288, 1.0
Svesic, Oproxi, Site010, 1.0
Sal17, Oglauc, Site044, 1.0
Binter, Ofoeti, Site002, 1.0
Broman, Oglabr, Site055, 1.0
Chalci, Okriec, Site104, 1.0
Celong, Hischn, Site318, 1.0
Sal10, Hpurpu, Site260, 1.0
Celong, Hleuca, Site116, 1.0
Ilappo, Emyrsi, Site017, 1.0
Mesole, Onival, Site024, 1.0
Sal25, Eaurit, Site183, 1.0
Sal6, Oadaph, Site137, 1.0
Svesic, Ogalla, Site243, 1.0
Chalci, Ohelve, Site034, 1.0
Peuura, Elappo, Site047, 1.0
Sal10, Hpolit, Site006, 1.0
Sal14, Olappo, Site085, 1.0
Chalci, Omyrti, Site083, 1.0
Adelog, Hsglab, Site122, 1.0
Chalci, Obella, Site287, 1.0
Broman, Osamol, Site042, 1.0
Eacicu, Olappl, Site074, 1.0
Slappo, Omacul, Site107, 1.0
Chalci, Ovimin, Site034, 1.0
Chalci, Opustu, Site045, 1.0
Svesic, Oglabr, Site143, 1.0
Sal14, Elappc, Site046, 1.0
Chalci, Obridg, Site236, 1.0
Mvesic, Emucro, Site019, 1.0
Sal1, Eelaea, Site032, 1.0
Chalci, Oarcti, Site015, 1.0
Sal10, Ovesic, Site002, 1.0
Ccruxx, Oadaph, Site094, 1.0
Adelog, Hpurpu, Site322, 1.0
Chalci, Epurpu, Site299, 1.0
Celong, Hplicg, Site077, 1.0
Ichnin, Olappl, Site085, 1.0
Ichnin, Osamol, Site052, 1.0
Svesic, Oproxi, Site007, 1.0
Sal3, Hischn, Site192, 1.0
Ichnin, Omyrsi, Site285, 1.0
Ccruxx, Oarcti, Site049, 1.0
Chalci, Ovesic, Site123, 1.0
Eacicu, Onival, Site046, 1.0
Torymu, Eelaea, Site021, 1.0
Hruber, Ogalla, Site048, 1.0
Ccruxx, Oadaph, Site108, 1.0
Sal27, Oglabr, Site046, 1.0
Sal3, Onigri, Site228, 1.0
Sal1, Okriec, Site111, 1.0
Sal16, Ephyli, Site056, 1.0
Sal17, Hplicg, Site210, 1.0
Bracin, Ofoeti, Site020, 1.0
Hruber, Osamol, Site143, 1.0
Chalci, Oherba, Site052, 1.0
Chalci, Edaphn, Site093, 1.0
Sal17, Eboreo, Site168, 1.0
Sal7, Omacul, Site027, 1.0
Sal11, Oproxi, Site242, 1.0
Chalci, Onival, Site015, 1.0
Celong, Hpruss, Site263, 1.0
Chalci, Olappo, Site042, 1.0
Sal25, Heryth, Site325, 1.0
Ibrevi, Hpolit, Site189, 1.0
Sal31, Hangli, Site247, 1.0
Sal10, Hpolit, Site170, 1.0
Eacicu, Osamol, Site074, 1.0
Sal10, Ovesic, Site103, 1.0
Pdolic, Ocolla, Site097, 1.0
Eacicu, Osamol, Site143, 1.0
Ichnin, Hacuti, Site047, 1.0
Chalci, Emyrsi, Site350, 1.0
Acubic, Osamol, Site155, 1.0
Pdolic, Oglauc, Site016, 1.0
Sal7, Ohelve, Site005, 1.0
Chalci, Omonti, Site220, 1.0
Sgranu, Ovaria, Site348, 1.0
Svesic, Ofoeti, Site192, 1.0
Etorym, Oadaph, Site004, 1.0
Smorle, Hspirh, Site107, 1.0
Chalci, Ovimin, Site001, 1.0
Ccruxx, Oproxi, Site293, 1.0
Celong, Hplicg, Site016, 1.0
Aacumi, Eaurit, Site183, 1.0
Svesic, Onigri, Site004, 1.0
Enobbe, Edaphn, Site109, 1.0
Apusil, Hpruss, Site260, 1.0
Ccruxx, Ovimin, Site188, 1.0
Sal9, Hleuca, Site310, 1.0
Celong, Hplicp, Site285, 1.0
Mspone, Epurpu, Site041, 1.0
Enobbe, Emyrsi, Site137, 1.0
Svesic, Ovesic, Site244, 1.0
Ccruxx, Otrian, Site116, 1.0
Lsubco, Otrian, Site222, 1.0
Apusil, Hpruss, Site130, 1.0
Hruber, Ovaria, Site035, 1.0
Epygma, Onival, Site046, 1.0
Sal27, Elanat, Site074, 1.0
Sal4, Oobscu, Site192, 1.0
Chalci, Oretic, Site195, 1.0
Eacicu, Osamol, Site053, 1.0
Sal7, Hspirh, Site026, 1.0
Themip, Oviril, Site041, 1.0
Etorym, Ohasta, Site137, 1.0
Celong, Hoblit, Site270, 1.0
Etorym, Ovimin, Site036, 1.0
Ilappo, Onival, Site078, 1.0
Broman, Onival, Site107, 1.0
Chalci, Eaurit, Site167, 1.0
Apusil, Hleuco, Site308, 1.0
Sal2, Obridg, Site001, 1.0
Sal10, Ovimin, Site007, 1.0
Sal10, Ovesic, Site036, 1.0
Pdolic, Opustu, Site045, 1.0
Sal4, Egemmf, Site193, 1.0
Sal5, Htuber, Site213, 1.0
Sal10, Hpolit, Site191, 1.0
Chalci, Onival, Site078, 1.0
Sal51, Hpruss, Site272, 1.0
Chalci, Elanat, Site084, 1.0
Apusil, Hpruss, Site308, 1.0
Pdolic, Olappo, Site043, 1.0
Sal7, Egemmh, Site079, 1.0
Etorym, Onival, Site143, 1.0
Celong, Hanoma, Site324, 1.0
Sal7, Omacul, Site033, 1.0
Lflexi, Oglabr, Site046, 1.0
Celong, Hspira, Site255, 1.0
Sal25, Heryth, Site293, 1.0
Svesic, Oarcti, Site015, 1.0
Sal10, Ovimin, Site070, 1.0
Chalci, Okriec, Site188, 1.0
Broman, Ohasta, Site005, 1.0
Apusil, Hleuca, Site313, 1.0
Sal9, Hpruss, Site311, 1.0
Sal14, Hplicl, Site353, 1.0
Eacicu, Opustu, Site274, 1.0
Chalci, Omacul, Site025, 1.0
Eacicu, Olappl, Site043, 1.0
Sal3, Hischn, Site280, 1.0
Adelog, Hleuca, Site326, 1.0
Sal4, Ofoeti, Site002, 1.0
Etorym, Omyrsi, Site285, 1.0
Chalci, Evenus, Site141, 1.0
Eacicu, Ovimin, Site137, 1.0
Celong, Hplicg, Site286, 1.0
Chalci, Esmyrt, Site083, 1.0
Etorym, Ohasta, Site036, 1.0
Broman, Oretus, Site110, 1.0
Sal15, Omyrsi, Site239, 1.0
Bimmut, Opprox, Site294, 1.0
